Employee ID,Date,Check In,Check Out
EMP0112,2024-03-13,07:54:00,17:54:00
EMP0112,2024-04-25,07:32:00,15:32:00
EMP0112,2024-03-30,07:36:00,15:36:00
EMP0113,2024-04-21,08:27:00,14:27:00
EMP0113,2024-01-21,07:56:00,16:56:00
EMP0113,2024-02-12,07:51:00,13:51:00
EMP0113,2024-01-24,08:28:00,16:28:00
EMP0113,2024-02-09,07:40:00,16:40:00
EMP0113,2024-03-10,07:41:00,13:41:00
EMP0113,2024-02-26,08:21:00,18:21:00
EMP0113,2024-02-28,08:07:00,18:07:00
EMP0113,2024-03-29,07:57:00,16:57:00
EMP0113,2024-03-01,08:23:00,15:23:00
EMP0114,2024-02-02,08:16:00,16:16:00
EMP0114,2024-03-17,07:51:00,16:51:00
EMP0114,2024-03-27,07:55:00,15:55:00
EMP0114,2024-01-06,08:29:00,15:29:00
EMP0114,2024-04-07,08:29:00,18:29:00
EMP0114,2024-01-14,07:56:00,16:56:00
EMP0114,2024-04-09,07:47:00,17:47:00
EMP0114,2024-02-21,08:07:00,14:07:00
EMP0114,2024-01-21,08:02:00,15:02:00
EMP0114,2024-04-28,07:49:00,17:49:00
EMP0115,2024-03-30,08:30:00,18:30:00
EMP0115,2024-01-26,08:30:00,18:30:00
EMP0115,2024-04-06,07:38:00,14:38:00
EMP0115,2024-03-25,07:51:00,13:51:00
EMP0115,2024-01-12,07:49:00,14:49:00
EMP0115,2024-04-12,07:52:00,16:52:00
EMP0115,2024-02-20,07:40:00,16:40:00
EMP0115,2024-01-01,08:12:00,15:12:00
EMP0115,2024-01-26,08:26:00,15:26:00
EMP0115,2024-02-08,07:49:00,13:49:00
EMP0116,2024-01-24,07:45:00,14:45:00
EMP0116,2024-02-25,07:35:00,14:35:00
EMP0116,2024-01-20,08:13:00,18:13:00
EMP0116,2024-04-18,08:19:00,16:19:00
EMP0116,2024-01-01,08:00:00,15:00:00
EMP0116,2024-02-14,07:36:00,16:36:00
EMP0116,2024-03-11,08:13:00,17:13:00
EMP0116,2024-03-30,07:43:00,16:43:00
EMP0116,2024-03-26,07:54:00,16:54:00
EMP0116,2024-03-31,07:45:00,13:45:00
EMP0117,2024-02-19,07:38:00,15:38:00
EMP0117,2024-04-07,08:29:00,15:29:00
EMP0117,2024-02-21,08:19:00,16:19:00
EMP0117,2024-04-24,07:48:00,16:48:00
EMP0117,2024-03-17,07:55:00,17:55:00
EMP0117,2024-01-10,07:52:00,16:52:00
EMP0117,2024-03-26,08:17:00,18:17:00
EMP0117,2024-01-04,07:44:00,17:44:00
EMP0117,2024-01-23,08:19:00,15:19:00
EMP0117,2024-02-17,07:53:00,15:53:00
EMP0118,2024-03-05,08:22:00,14:22:00
EMP0118,2024-03-19,08:08:00,17:08:00
EMP0118,2024-04-27,07:34:00,14:34:00
EMP0118,2024-01-18,08:01:00,15:01:00
EMP0118,2024-01-06,07:43:00,15:43:00
EMP0118,2024-02-25,07:35:00,15:35:00
EMP0118,2024-02-19,08:11:00,15:11:00
EMP0118,2024-02-24,07:39:00,15:39:00
EMP0118,2024-02-09,07:54:00,16:54:00
EMP0118,2024-01-05,07:46:00,16:46:00
EMP0119,2024-01-23,07:40:00,16:40:00
EMP0119,2024-03-28,08:03:00,14:03:00
EMP0119,2024-02-29,08:21:00,14:21:00
EMP0119,2024-02-14,08:13:00,14:13:00
EMP0119,2024-03-24,08:25:00,17:25:00
EMP0119,2024-04-12,08:21:00,14:21:00
EMP0119,2024-01-21,07:50:00,14:50:00
EMP0119,2024-03-14,08:02:00,17:02:00
EMP0119,2024-03-28,07:59:00,13:59:00
EMP0119,2024-03-03,08:11:00,17:11:00
EMP0120,2024-02-24,08:19:00,14:19:00
EMP0120,2024-02-08,07:57:00,15:57:00
EMP0120,2024-04-04,08:10:00,14:10:00
EMP0120,2024-03-18,08:21:00,17:21:00
EMP0120,2024-03-05,07:53:00,16:53:00
EMP0120,2024-04-01,07:51:00,17:51:00
EMP0120,2024-02-16,07:37:00,14:37:00
EMP0120,2024-02-24,08:04:00,17:04:00
EMP0120,2024-04-21,08:13:00,14:13:00
EMP0120,2024-01-20,07:30:00,15:30:00
EMP0121,2024-04-29,08:15:00,18:15:00
EMP0121,2024-02-03,07:42:00,17:42:00
EMP0121,2024-04-14,08:09:00,17:09:00
EMP0121,2024-02-25,07:33:00,16:33:00
EMP0121,2024-02-06,07:32:00,13:32:00
EMP0121,2024-04-21,08:01:00,17:01:00
EMP0121,2024-02-16,07:33:00,17:33:00
EMP0121,2024-03-28,07:53:00,15:53:00
EMP0121,2024-02-24,07:51:00,15:51:00
EMP0121,2024-04-08,08:22:00,14:22:00
EMP0122,2024-03-10,07:47:00,14:47:00
EMP0122,2024-02-07,07:52:00,16:52:00
EMP0122,2024-01-03,07:58:00,15:58:00
EMP0122,2024-02-08,08:10:00,14:10:00
EMP0122,2024-03-17,07:37:00,15:37:00
EMP0122,2024-04-03,07:32:00,17:32:00
EMP0122,2024-04-04,07:55:00,14:55:00
EMP0122,2024-01-23,07:35:00,17:35:00
EMP0122,2024-01-13,07:38:00,14:38:00
EMP0122,2024-03-22,08:01:00,17:01:00
EMP0123,2024-04-24,07:47:00,15:47:00
EMP0123,2024-02-28,08:14:00,18:14:00
EMP0123,2024-02-01,08:28:00,18:28:00
EMP0123,2024-03-13,07:59:00,13:59:00
EMP0123,2024-01-10,07:50:00,15:50:00
EMP0123,2024-01-05,07:39:00,17:39:00
EMP0123,2024-04-02,08:10:00,14:10:00
EMP0123,2024-02-18,08:02:00,14:02:00
EMP0123,2024-02-13,08:29:00,16:29:00
EMP0123,2024-02-24,07:55:00,13:55:00
EMP0124,2024-01-24,08:30:00,16:30:00
EMP0124,2024-04-02,08:11:00,14:11:00
EMP0124,2024-04-17,08:28:00,17:28:00
EMP0124,2024-01-15,08:20:00,15:20:00
EMP0124,2024-03-14,07:46:00,15:46:00
EMP0124,2024-03-19,08:02:00,18:02:00
EMP0124,2024-04-19,08:20:00,15:20:00
EMP0124,2024-03-29,08:21:00,14:21:00
EMP0124,2024-02-17,08:06:00,17:06:00
EMP0124,2024-01-28,08:18:00,17:18:00
EMP0125,2024-02-05,08:17:00,15:17:00
EMP0125,2024-02-05,08:02:00,14:02:00
EMP0125,2024-03-18,07:55:00,14:55:00
EMP0125,2024-03-27,07:48:00,15:48:00
EMP0125,2024-01-01,07:56:00,14:56:00
EMP0125,2024-01-03,08:20:00,17:20:00
EMP0125,2024-03-25,07:38:00,15:38:00
EMP0125,2024-02-04,07:59:00,17:59:00
EMP0125,2024-04-11,08:10:00,16:10:00
EMP0125,2024-01-13,07:44:00,14:44:00
EMP0126,2024-01-03,08:15:00,16:15:00
EMP0126,2024-01-29,07:34:00,17:34:00
EMP0126,2024-02-06,08:16:00,18:16:00
EMP0126,2024-04-15,07:59:00,17:59:00
EMP0126,2024-02-23,08:10:00,18:10:00
EMP0126,2024-02-12,08:04:00,17:04:00
EMP0126,2024-03-01,08:29:00,18:29:00
EMP0126,2024-01-02,07:51:00,15:51:00
EMP0126,2024-02-10,07:52:00,16:52:00
EMP0126,2024-01-20,07:59:00,16:59:00
EMP0127,2024-01-27,08:04:00,15:04:00
EMP0127,2024-03-27,07:54:00,15:54:00
EMP0127,2024-02-21,07:32:00,17:32:00
EMP0127,2024-01-11,08:10:00,17:10:00
EMP0127,2024-03-12,07:52:00,13:52:00
EMP0127,2024-01-27,08:17:00,18:17:00
EMP0127,2024-02-17,07:49:00,15:49:00
EMP0127,2024-04-06,07:50:00,16:50:00
EMP0127,2024-03-27,07:59:00,13:59:00
EMP0127,2024-01-20,08:09:00,18:09:00
EMP0128,2024-01-22,08:09:00,16:09:00
EMP0128,2024-03-13,07:57:00,16:57:00
EMP0128,2024-04-07,07:31:00,15:31:00
EMP0128,2024-03-12,08:17:00,17:17:00
EMP0128,2024-01-31,07:54:00,17:54:00
EMP0128,2024-01-17,07:54:00,17:54:00
EMP0128,2024-04-18,07:37:00,13:37:00
EMP0128,2024-02-20,07:43:00,14:43:00
EMP0128,2024-01-15,08:06:00,16:06:00
EMP0128,2024-01-23,08:25:00,15:25:00
EMP0129,2024-04-08,08:19:00,17:19:00
EMP0129,2024-03-11,07:56:00,15:56:00
EMP0129,2024-04-06,07:43:00,16:43:00
EMP0129,2024-04-25,08:08:00,16:08:00
EMP0129,2024-02-10,08:19:00,16:19:00
EMP0129,2024-03-21,07:36:00,15:36:00
EMP0129,2024-03-05,08:04:00,18:04:00
EMP0129,2024-02-20,07:44:00,16:44:00
EMP0129,2024-03-04,08:18:00,17:18:00
EMP0129,2024-02-06,08:22:00,17:22:00
EMP0130,2024-01-21,08:29:00,15:29:00
EMP0130,2024-02-21,07:48:00,13:48:00
EMP0130,2024-03-09,08:23:00,16:23:00
EMP0130,2024-04-07,07:59:00,14:59:00
EMP0130,2024-03-28,08:28:00,14:28:00
EMP0130,2024-02-19,08:07:00,17:07:00
EMP0130,2024-02-23,07:56:00,14:56:00
EMP0130,2024-03-22,07:31:00,17:31:00
EMP0130,2024-01-29,07:38:00,17:38:00
EMP0130,2024-03-20,08:02:00,14:02:00
EMP0131,2024-03-17,08:06:00,17:06:00
EMP0131,2024-01-03,07:50:00,17:50:00
EMP0131,2024-02-01,07:40:00,17:40:00
EMP0131,2024-03-21,08:00:00,14:00:00
EMP0131,2024-02-17,07:31:00,17:31:00
EMP0131,2024-04-23,08:20:00,17:20:00
EMP0131,2024-03-11,08:02:00,15:02:00
EMP0131,2024-04-18,08:28:00,15:28:00
EMP0131,2024-02-28,07:53:00,14:53:00
EMP0131,2024-01-23,08:00:00,15:00:00
EMP0132,2024-02-11,07:38:00,15:38:00
EMP0132,2024-01-09,08:27:00,14:27:00
EMP0132,2024-01-27,08:06:00,17:06:00
EMP0132,2024-02-28,07:45:00,17:45:00
EMP0132,2024-02-26,07:45:00,14:45:00
EMP0132,2024-02-29,08:02:00,14:02:00
EMP0132,2024-04-12,08:08:00,16:08:00
EMP0132,2024-04-21,08:28:00,15:28:00
EMP0132,2024-02-01,07:59:00,13:59:00
EMP0132,2024-01-01,08:17:00,14:17:00
EMP0133,2024-03-28,08:13:00,17:13:00
EMP0133,2024-04-20,08:03:00,17:03:00
EMP0133,2024-04-20,07:54:00,13:54:00
EMP0133,2024-04-10,07:56:00,15:56:00
EMP0133,2024-04-23,08:15:00,18:15:00
EMP0133,2024-01-16,08:15:00,18:15:00
EMP0133,2024-03-23,08:04:00,14:04:00
EMP0133,2024-02-26,08:00:00,14:00:00
EMP0133,2024-02-07,08:21:00,17:21:00
EMP0133,2024-04-16,08:22:00,14:22:00
EMP0134,2024-02-16,07:55:00,17:55:00
EMP0134,2024-03-21,08:11:00,17:11:00
EMP0134,2024-02-24,08:20:00,14:20:00
EMP0134,2024-01-14,07:39:00,15:39:00
EMP0134,2024-04-07,08:22:00,18:22:00
EMP0134,2024-04-06,08:20:00,14:20:00
EMP0134,2024-04-02,07:40:00,15:40:00
EMP0134,2024-02-22,08:12:00,16:12:00
EMP0134,2024-01-19,08:28:00,15:28:00
EMP0134,2024-04-11,08:00:00,15:00:00
EMP0135,2024-02-03,07:36:00,15:36:00
EMP0135,2024-03-23,08:14:00,14:14:00
EMP0135,2024-02-28,08:27:00,17:27:00
EMP0135,2024-04-06,07:45:00,15:45:00
EMP0135,2024-02-13,07:48:00,16:48:00
EMP0135,2024-02-12,08:20:00,17:20:00
EMP0135,2024-03-30,07:46:00,17:46:00
EMP0135,2024-02-05,08:08:00,14:08:00
EMP0135,2024-04-07,07:38:00,14:38:00
EMP0135,2024-03-07,07:48:00,13:48:00
EMP0136,2024-01-29,08:26:00,16:26:00
EMP0136,2024-03-13,07:53:00,15:53:00
EMP0136,2024-02-09,08:30:00,15:30:00
EMP0136,2024-03-13,08:10:00,16:10:00
EMP0136,2024-03-01,08:15:00,17:15:00
EMP0136,2024-03-27,07:48:00,14:48:00
EMP0136,2024-04-05,08:21:00,15:21:00
EMP0136,2024-01-19,08:08:00,16:08:00
EMP0136,2024-04-19,07:54:00,15:54:00
EMP0136,2024-03-22,07:44:00,13:44:00
EMP0137,2024-04-18,07:43:00,17:43:00
EMP0137,2024-02-08,07:39:00,17:39:00
EMP0137,2024-01-02,07:46:00,15:46:00
EMP0137,2024-04-02,08:02:00,18:02:00
EMP0137,2024-02-21,08:00:00,18:00:00
EMP0137,2024-04-25,07:40:00,15:40:00
EMP0137,2024-03-23,07:39:00,17:39:00
EMP0137,2024-04-19,08:02:00,16:02:00
EMP0137,2024-03-07,07:53:00,16:53:00
EMP0137,2024-04-20,08:29:00,17:29:00
EMP0138,2024-03-23,07:40:00,17:40:00
EMP0138,2024-03-02,07:41:00,16:41:00
EMP0138,2024-04-24,07:54:00,13:54:00
EMP0138,2024-03-26,08:30:00,14:30:00
EMP0138,2024-02-13,07:44:00,15:44:00
EMP0138,2024-01-27,07:44:00,14:44:00
EMP0138,2024-02-05,08:08:00,14:08:00
EMP0138,2024-03-24,07:42:00,15:42:00
EMP0138,2024-03-04,07:59:00,17:59:00
EMP0138,2024-04-26,08:10:00,14:10:00
EMP0139,2024-04-17,08:17:00,18:17:00
EMP0139,2024-04-24,07:44:00,14:44:00
EMP0139,2024-02-16,08:12:00,14:12:00
EMP0139,2024-02-21,08:10:00,14:10:00
EMP0139,2024-02-12,08:02:00,14:02:00
EMP0139,2024-02-04,08:05:00,18:05:00
EMP0139,2024-04-18,08:17:00,18:17:00
EMP0139,2024-04-21,07:35:00,13:35:00
EMP0139,2024-02-27,08:06:00,18:06:00
EMP0139,2024-02-01,07:45:00,15:45:00
EMP0140,2024-04-12,08:17:00,15:17:00
EMP0140,2024-03-29,08:29:00,15:29:00
EMP0140,2024-01-30,08:14:00,17:14:00
EMP0140,2024-01-23,07:32:00,17:32:00
EMP0140,2024-02-04,08:05:00,16:05:00
EMP0140,2024-01-12,08:17:00,15:17:00
EMP0140,2024-04-03,08:23:00,14:23:00
EMP0140,2024-04-25,08:27:00,15:27:00
EMP0140,2024-03-07,07:49:00,13:49:00
EMP0140,2024-01-27,07:44:00,14:44:00
EMP0141,2024-03-15,08:18:00,18:18:00
EMP0141,2024-03-02,07:59:00,13:59:00
EMP0141,2024-03-09,08:26:00,14:26:00
EMP0141,2024-02-10,08:20:00,14:20:00
EMP0141,2024-01-26,08:00:00,14:00:00
EMP0141,2024-02-26,07:35:00,16:35:00
EMP0141,2024-01-26,07:36:00,17:36:00
EMP0141,2024-03-16,07:43:00,17:43:00
EMP0141,2024-03-03,07:49:00,17:49:00
EMP0141,2024-01-02,08:07:00,17:07:00
EMP0142,2024-04-20,08:27:00,14:27:00
EMP0142,2024-04-02,08:26:00,17:26:00
EMP0142,2024-04-09,08:11:00,15:11:00
EMP0142,2024-03-16,08:21:00,18:21:00
EMP0142,2024-04-06,07:59:00,13:59:00
EMP0142,2024-02-02,08:18:00,17:18:00
EMP0142,2024-03-17,07:47:00,16:47:00
EMP0142,2024-03-21,07:41:00,15:41:00
EMP0142,2024-03-05,08:00:00,18:00:00
EMP0142,2024-02-06,08:30:00,16:30:00
EMP0143,2024-02-03,08:25:00,18:25:00
EMP0143,2024-02-01,07:51:00,15:51:00
EMP0143,2024-03-27,08:05:00,18:05:00
EMP0143,2024-02-09,08:10:00,17:10:00
EMP0143,2024-01-15,08:18:00,15:18:00
EMP0143,2024-03-03,07:30:00,15:30:00
EMP0143,2024-04-24,08:02:00,17:02:00
EMP0143,2024-03-04,07:40:00,14:40:00
EMP0143,2024-01-09,08:18:00,17:18:00
EMP0143,2024-03-27,07:49:00,13:49:00
EMP0144,2024-04-28,08:25:00,17:25:00
EMP0144,2024-02-13,08:10:00,18:10:00
EMP0144,2024-04-15,07:41:00,14:41:00
EMP0144,2024-04-09,07:36:00,14:36:00
EMP0144,2024-01-28,07:49:00,17:49:00
EMP0144,2024-02-09,07:50:00,17:50:00
EMP0144,2024-03-01,07:36:00,15:36:00
EMP0144,2024-04-28,08:09:00,15:09:00
EMP0144,2024-03-14,08:13:00,15:13:00
EMP0144,2024-02-11,07:40:00,14:40:00
EMP0145,2024-04-08,07:55:00,14:55:00
EMP0145,2024-04-19,07:40:00,17:40:00
EMP0145,2024-03-25,07:40:00,15:40:00
EMP0145,2024-03-07,08:00:00,18:00:00
EMP0145,2024-04-10,07:56:00,15:56:00
EMP0145,2024-01-30,08:29:00,16:29:00
EMP0145,2024-03-01,08:29:00,16:29:00
EMP0145,2024-02-17,07:39:00,15:39:00
EMP0145,2024-02-12,08:16:00,16:16:00
EMP0145,2024-04-16,08:17:00,16:17:00
EMP0146,2024-02-27,07:49:00,16:49:00
EMP0146,2024-03-13,07:55:00,16:55:00
EMP0146,2024-01-01,08:18:00,17:18:00
EMP0146,2024-01-08,07:56:00,15:56:00
EMP0146,2024-03-23,08:21:00,15:21:00
EMP0146,2024-02-28,08:19:00,16:19:00
EMP0146,2024-01-03,08:22:00,15:22:00
EMP0146,2024-01-27,08:12:00,16:12:00
EMP0146,2024-02-07,08:23:00,16:23:00
EMP0146,2024-01-04,07:50:00,16:50:00
EMP0147,2024-04-11,07:54:00,15:54:00
EMP0147,2024-03-12,08:05:00,15:05:00
EMP0147,2024-04-12,07:43:00,17:43:00
EMP0147,2024-03-05,07:58:00,15:58:00
EMP0147,2024-01-14,07:34:00,14:34:00
EMP0147,2024-01-21,07:50:00,16:50:00
EMP0147,2024-04-30,08:16:00,18:16:00
EMP0147,2024-03-01,08:30:00,14:30:00
EMP0147,2024-04-09,08:12:00,17:12:00
EMP0147,2024-03-29,08:28:00,17:28:00
EMP0148,2024-02-01,07:47:00,17:47:00
EMP0148,2024-03-16,07:54:00,13:54:00
EMP0148,2024-01-13,07:33:00,15:33:00
EMP0148,2024-02-05,08:04:00,16:04:00
EMP0148,2024-02-26,08:29:00,16:29:00
EMP0148,2024-01-15,08:00:00,15:00:00
EMP0148,2024-04-22,08:17:00,14:17:00
EMP0148,2024-02-11,08:19:00,17:19:00
EMP0148,2024-04-15,07:39:00,14:39:00
EMP0148,2024-03-16,07:49:00,17:49:00
EMP0149,2024-01-26,08:05:00,14:05:00
EMP0149,2024-02-26,07:45:00,15:45:00
EMP0149,2024-03-14,08:04:00,16:04:00
EMP0149,2024-03-12,08:03:00,16:03:00
EMP0149,2024-03-29,07:31:00,14:31:00
EMP0149,2024-04-08,08:19:00,14:19:00
EMP0149,2024-04-21,08:20:00,16:20:00
EMP0149,2024-04-19,07:53:00,16:53:00
EMP0149,2024-04-05,08:26:00,15:26:00
EMP0149,2024-01-24,07:50:00,16:50:00
EMP0150,2024-01-30,07:59:00,15:59:00
EMP0150,2024-02-12,07:42:00,15:42:00
EMP0150,2024-02-02,08:08:00,14:08:00
EMP0150,2024-01-18,07:37:00,16:37:00
EMP0150,2024-02-24,07:55:00,16:55:00
EMP0150,2024-04-12,07:33:00,17:33:00
EMP0150,2024-01-08,08:28:00,18:28:00
EMP0150,2024-02-17,07:31:00,17:31:00
EMP0150,2024-02-25,07:32:00,17:32:00
EMP0150,2024-04-21,08:21:00,16:21:00
EMP0151,2024-04-11,08:04:00,17:04:00
EMP0151,2024-02-06,08:06:00,16:06:00
EMP0151,2024-03-22,07:34:00,13:34:00
EMP0151,2024-03-13,07:35:00,17:35:00
EMP0151,2024-04-09,07:37:00,17:37:00
EMP0151,2024-01-21,08:21:00,18:21:00
EMP0151,2024-04-18,08:24:00,14:24:00
EMP0151,2024-03-14,08:29:00,17:29:00
EMP0151,2024-03-19,08:11:00,15:11:00
EMP0151,2024-04-06,07:34:00,16:34:00
EMP0152,2024-04-14,07:47:00,16:47:00
EMP0152,2024-02-27,08:26:00,15:26:00
EMP0152,2024-03-24,07:51:00,13:51:00
EMP0152,2024-01-24,08:11:00,18:11:00
EMP0152,2024-02-13,07:59:00,17:59:00
EMP0152,2024-04-09,08:14:00,17:14:00
EMP0152,2024-04-23,07:31:00,16:31:00
EMP0152,2024-03-14,07:48:00,13:48:00
EMP0152,2024-03-20,08:23:00,17:23:00
EMP0152,2024-01-03,07:30:00,14:30:00
EMP0153,2024-02-11,07:57:00,14:57:00
EMP0153,2024-02-03,08:24:00,15:24:00
EMP0153,2024-03-15,08:13:00,16:13:00
EMP0153,2024-03-09,07:59:00,14:59:00
EMP0153,2024-04-08,08:22:00,18:22:00
EMP0153,2024-04-28,07:52:00,17:52:00
EMP0153,2024-01-20,07:42:00,14:42:00
EMP0153,2024-01-27,07:49:00,14:49:00
EMP0153,2024-01-13,07:31:00,17:31:00
EMP0153,2024-03-18,08:30:00,14:30:00
EMP0154,2024-04-09,07:38:00,17:38:00
EMP0154,2024-02-14,07:34:00,15:34:00
EMP0154,2024-04-21,07:50:00,14:50:00
EMP0154,2024-03-25,07:43:00,14:43:00
EMP0154,2024-02-08,07:40:00,16:40:00
EMP0154,2024-02-04,07:44:00,14:44:00
EMP0154,2024-04-08,07:52:00,13:52:00
EMP0154,2024-01-18,08:26:00,17:26:00
EMP0154,2024-01-16,08:23:00,17:23:00
EMP0154,2024-01-04,07:58:00,14:58:00
EMP0155,2024-02-18,07:33:00,16:33:00
EMP0155,2024-02-26,07:55:00,14:55:00
EMP0155,2024-01-27,08:19:00,17:19:00
EMP0155,2024-03-16,08:22:00,14:22:00
EMP0155,2024-01-12,07:41:00,17:41:00
EMP0155,2024-04-26,08:07:00,18:07:00
EMP0155,2024-01-16,07:40:00,14:40:00
EMP0155,2024-01-16,08:30:00,17:30:00
EMP0155,2024-04-04,08:08:00,16:08:00
EMP0155,2024-04-05,07:50:00,16:50:00
EMP0156,2024-01-25,07:43:00,13:43:00
EMP0156,2024-04-12,08:02:00,16:02:00
EMP0156,2024-03-02,07:46:00,17:46:00
EMP0156,2024-01-15,08:30:00,17:30:00
EMP0156,2024-01-03,07:30:00,16:30:00
EMP0156,2024-04-12,07:56:00,16:56:00
EMP0156,2024-04-19,07:36:00,15:36:00
EMP0156,2024-02-16,08:30:00,16:30:00
EMP0156,2024-04-17,07:34:00,16:34:00
EMP0156,2024-04-18,08:11:00,16:11:00
EMP0157,2024-01-30,08:14:00,14:14:00
EMP0157,2024-03-24,08:11:00,17:11:00
EMP0157,2024-04-22,08:00:00,14:00:00
EMP0157,2024-02-05,08:16:00,16:16:00
EMP0157,2024-01-06,07:39:00,14:39:00
EMP0157,2024-01-23,08:06:00,14:06:00
EMP0157,2024-01-17,08:03:00,15:03:00
EMP0157,2024-01-18,08:14:00,17:14:00
EMP0157,2024-04-07,07:32:00,13:32:00
EMP0157,2024-03-17,08:21:00,15:21:00
EMP0158,2024-04-20,08:17:00,16:17:00
EMP0158,2024-02-17,08:09:00,17:09:00
EMP0158,2024-04-15,07:40:00,16:40:00
EMP0158,2024-01-23,07:41:00,17:41:00
EMP0158,2024-01-20,08:17:00,15:17:00
EMP0158,2024-02-16,08:26:00,14:26:00
EMP0158,2024-04-10,07:40:00,13:40:00
EMP0158,2024-03-04,07:43:00,15:43:00
EMP0158,2024-02-21,08:10:00,16:10:00
EMP0158,2024-04-26,08:23:00,16:23:00
EMP0159,2024-03-20,07:50:00,13:50:00
EMP0159,2024-04-10,07:31:00,15:31:00
EMP0159,2024-01-04,08:26:00,17:26:00
EMP0159,2024-01-05,08:17:00,15:17:00
EMP0159,2024-04-26,07:56:00,13:56:00
EMP0159,2024-03-10,07:54:00,17:54:00
EMP0159,2024-04-02,08:03:00,15:03:00
EMP0159,2024-01-21,07:36:00,13:36:00
EMP0159,2024-02-14,08:27:00,15:27:00
EMP0159,2024-01-12,07:56:00,13:56:00
EMP0160,2024-01-15,08:00:00,17:00:00
EMP0160,2024-02-23,08:24:00,18:24:00
EMP0160,2024-02-26,07:38:00,17:38:00
EMP0160,2024-04-13,08:10:00,14:10:00
EMP0160,2024-02-09,08:00:00,17:00:00
EMP0160,2024-04-25,08:27:00,16:27:00
EMP0160,2024-01-17,07:50:00,17:50:00
EMP0160,2024-02-16,08:09:00,14:09:00
EMP0160,2024-03-02,08:01:00,18:01:00
EMP0160,2024-01-26,07:38:00,14:38:00
EMP0161,2024-03-06,07:38:00,14:38:00
EMP0161,2024-01-29,08:12:00,14:12:00
EMP0161,2024-04-05,07:36:00,16:36:00
EMP0161,2024-02-06,08:26:00,18:26:00
EMP0161,2024-01-14,07:45:00,14:45:00
EMP0161,2024-02-02,07:41:00,15:41:00
EMP0161,2024-02-12,08:15:00,17:15:00
EMP0161,2024-03-26,08:07:00,18:07:00
EMP0161,2024-03-07,08:06:00,16:06:00
EMP0161,2024-04-07,08:27:00,15:27:00
EMP0162,2024-02-11,07:57:00,15:57:00
EMP0162,2024-03-25,07:39:00,17:39:00
EMP0162,2024-04-04,08:29:00,14:29:00
EMP0162,2024-04-05,08:27:00,17:27:00
EMP0162,2024-03-21,07:33:00,14:33:00
EMP0162,2024-01-24,07:30:00,14:30:00
EMP0162,2024-03-22,07:32:00,14:32:00
EMP0162,2024-01-21,07:55:00,15:55:00
EMP0162,2024-01-02,08:06:00,17:06:00
EMP0162,2024-03-02,08:24:00,16:24:00
EMP0163,2024-01-25,08:10:00,18:10:00
EMP0163,2024-02-21,07:58:00,14:58:00
EMP0163,2024-02-28,08:09:00,16:09:00
EMP0163,2024-03-10,07:58:00,13:58:00
EMP0163,2024-04-05,07:47:00,17:47:00
EMP0163,2024-04-28,07:51:00,15:51:00
EMP0163,2024-04-24,07:41:00,15:41:00
EMP0163,2024-02-13,08:21:00,17:21:00
EMP0163,2024-04-08,08:05:00,17:05:00
EMP0163,2024-03-25,07:36:00,15:36:00
EMP0164,2024-04-07,08:03:00,16:03:00
EMP0164,2024-01-09,08:20:00,16:20:00
EMP0164,2024-02-24,08:11:00,14:11:00
EMP0164,2024-03-10,07:38:00,13:38:00
EMP0164,2024-01-30,07:59:00,13:59:00
EMP0164,2024-01-16,08:05:00,16:05:00
EMP0164,2024-01-17,08:25:00,16:25:00
EMP0164,2024-02-09,07:58:00,16:58:00
EMP0164,2024-03-11,08:30:00,14:30:00
EMP0164,2024-04-20,08:02:00,15:02:00
EMP0165,2024-02-20,08:22:00,18:22:00
EMP0165,2024-01-25,07:39:00,14:39:00
EMP0165,2024-04-09,07:31:00,14:31:00
EMP0165,2024-04-03,08:17:00,16:17:00
EMP0165,2024-03-08,08:08:00,15:08:00
EMP0165,2024-03-13,08:25:00,18:25:00
EMP0165,2024-03-08,07:33:00,17:33:00
EMP0165,2024-02-16,08:04:00,15:04:00
EMP0165,2024-03-29,08:30:00,18:30:00
EMP0165,2024-01-22,07:53:00,14:53:00
EMP0166,2024-01-13,08:13:00,15:13:00
EMP0166,2024-03-22,08:10:00,18:10:00
EMP0166,2024-01-29,08:23:00,15:23:00
EMP0166,2024-03-10,08:30:00,18:30:00
EMP0166,2024-02-24,08:24:00,15:24:00
EMP0166,2024-02-05,07:33:00,16:33:00
EMP0166,2024-02-07,07:54:00,17:54:00
EMP0166,2024-02-23,08:27:00,17:27:00
EMP0166,2024-02-29,07:50:00,14:50:00
EMP0166,2024-04-02,08:30:00,16:30:00
EMP0167,2024-01-01,07:34:00,15:34:00
EMP0167,2024-03-31,08:05:00,16:05:00
EMP0167,2024-01-27,08:29:00,18:29:00
EMP0167,2024-03-17,07:34:00,13:34:00
EMP0167,2024-04-06,07:56:00,14:56:00
EMP0167,2024-01-19,08:00:00,15:00:00
EMP0167,2024-04-07,08:21:00,15:21:00
EMP0167,2024-02-20,08:20:00,15:20:00
EMP0167,2024-03-23,07:56:00,16:56:00
EMP0167,2024-03-16,07:42:00,14:42:00
EMP0168,2024-04-16,07:52:00,13:52:00
EMP0168,2024-01-29,08:30:00,16:30:00
EMP0168,2024-01-18,08:27:00,17:27:00
EMP0168,2024-01-16,08:16:00,18:16:00
EMP0168,2024-04-30,08:13:00,15:13:00
EMP0168,2024-01-27,07:58:00,14:58:00
